"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
0,0.000569274695467809,0.0153395460868169,0.040221024933113,0.000616972265620497,1.21334604580483,0.06026316677927,1.4862618535032,NA,"ajuste_por_lambda_max",0.1,0.8,0.3,0.8,0.3,0.1
1,0.000560041569243829,0.0145948882870331,0.040218829983206,0.000586989330640068,1.18707348543947,0.0601568983586873,1.4863975416927,NA,"ajuste_por_lambda_max",0.100461402521596,0.800030272165841,0.300408467973756,0.800030272165841,0.300408467973756,0.100461402521596
2,0.000551679045289754,0.013902117801262,0.0402167362757219,0.000559097805287375,1.15892575621486,0.0600559022872239,1.48652698504448,NA,"ajuste_por_lambda_max",0.10089181090501,0.800065010186344,0.300806083828199,0.800065010186344,0.300806083828199,0.10089181090501
3,0.000544087546990454,0.0132582663756743,0.0402147375724098,0.000533177702962848,1.12891224010553,0.0599598527237899,1.48665056734343,NA,"ajuste_por_lambda_max",0.101293104292188,0.800103994078036,0.301193426350359,0.800103994078036,0.301193426350359,0.101293104292188
4,0.000537179006689633,0.0126605143601805,0.0402128281255759,0.000509115087947323,1.09707046813609,0.0598684437857717,1.48676864227808,NA,"ajuste_por_lambda_max",0.101667048641416,0.800147013781116,0.301571041752274,0.800147013781116,0.301571041752274,0.101667048641416
5,0.000530875534653127,0.0121061789646638,0.0402110026412885,0.000486801594324009,1.06346885257614,0.0597813884511707,1.48688153568497,NA,"ajuste_por_lambda_max",0.102015303559556,0.800193868849468,0.301939445453853,0.800193868849468,0.301939445453853,0.102015303559556
6,0.000525108241888128,0.0115927035085091,0.0402092562233264,0.000466133985694699,1.02820861089283,0.0596984179931924,1.48698954898816,NA,"ajuste_por_lambda_max",0.102339428718771,0.800244368127883,0.302299123777191,0.800244368127883,0.302299123777191,0.102339428718771
7,0.000519816199057463,0.0111176477305548,0.0402075843735959,0.000447013759162199,0.991424631702748,0.0596192793015273,1.48709295915,NA,"ajuste_por_lambda_max",0.102640889883214,0.800298329420951,0.302650535555314,0.800298329420951,0.302650535555314,0.102640889883214
8,0.000514945515764043,0.0106786792179105,0.0402059829197202,0.000429346794240482,0.953285086671913,0.0595437358929436,1.48719202312927,NA,"ajuste_por_lambda_max",0.102921064570118,0.800355579157457,0.302994113659052,0.800355579157457,0.302994113659052,0.102921064570118
9,0.000510448526311447,0.0102735659981903,0.0402044480166445,0.000413043050119808,0.913989631065072,0.0594715654417284,1.48728697776426,NA,"ajuste_por_lambda_max",0.103181247367198,0.800415952053308,0.303330266444664,0.800415952053308,0.303330266444664,0.103181247367198
10,0.000506283069629089,0.00990017031446073,0.0402029761044595,0.000398016310582345,0.873766146088418,0.0594025595839434,1.48737804236606,NA,"ajuste_por_lambda_max",0.10342265492801,0.800479290775704,0.303659379126097,0.800479290775704,0.303659379126097,0.10342265492801
11,0.000502411852486162,0.00955644357349665,0.0402015638918572,0.000384183976898853,0.832866067013362,0.0593365225335569,1.48746541972849,NA,"ajuste_por_lambda_max",0.103646430664683,0.800545445610623,0.303981815074749,0.800545445610623,0.303981815074749,0.103646430664683
12,0.000498801886365023,0.0092404224220047,0.0402002083260347,0.000371466906385151,0.791558465152371,0.0592732707228784,1.48754929797807,NA,"ajuste_por_lambda_max",0.103853649156732,0.800614274135406,0.304297917050122,0.800614274135406,0.304297917050122,0.103853649156732
13,0.000495423989480621,0.00895022586864865,0.0401989065714216,0.000359789293486928,0.750123156276186,0.0592126322207574,1.48762985187991,NA,"ajuste_por_lambda_max",0.104045320293217,0.800685640897821,0.304608008364416,0.800685640897821,0.304608008364416,0.104045320293217
14,0.000492252346413207,0.00868405333335904,0.0401976560019956,0.000349078588597349,0.708843198359916,0.0591544450963008,1.48770724330383,NA,"ajuste_por_lambda_max",0.104222393164591,0.800759417102743,0.304912393984179,0.800759417102743,0.304912393984179,0.104222393164591
15,0.000489264118691515,0.00844018347390278,0.0401964541728963,0.00033926544821957,0.6679972063675,0.0590985579290672,1.48778162297281,NA,"ajuste_por_lambda_max",0.104385759719566,0.800835480307332,0.305211361572122,0.800835480307332,0.305211361572122,0.104385759719566
16,0.000486439100435892,0.0082169736161343,0.0401952988070427,0.000330283709790104,0.627851918682919,0.0590448283635606,1.48785313128407,NA,"ajuste_por_lambda_max",0.104536258201207,0.800913714125348,0.305505182471818,0.800913714125348,0.305505182471818,0.104536258201207
17,0.000483759413848597,0.0080128596004117,0.0401941877822143,0.000322070383451467,0.588655435598979,0.0589931231193768,1.48792189910227,NA,"ajuste_por_lambda_max",0.104674676375769,0.800994007941086,0.305794112638221,0.800994007941086,0.305794112638221,0.104674676375769
18,0.000481209239942072,0.00782635585452733,0.040193119120246,0.000314565653138452,0.55063147924839,0.0589433167475756,1.48798804842265,NA,"ajuste_por_lambda_max",0.104801754566866,0.801076256633287,0.306078393516711,0.801076256633287,0.306078393516711,0.104801754566866
19,0.00047877458042868,0.00765605551266837,0.0401920909729402,0.000307712879659048,0.513974934580974,0.0588952917166981,1.48805169323801,NA,"ajuste_por_lambda_max",0.104918188506807,0.801160360309216,0.306358252873281,0.801160360309216,0.306358252873281,0.104918188506807
20,0.000476443047166861,0.00750063041934523,0.0401911016043109,0.000301458599280289,0.47884881696183,0.0588489379042889,1.48811294063346,NA,"ajuste_por_lambda_max",0.105024632016175,0.801246224048995,0.306633905578351,0.801246224048995,0.306633905578351,0.105024632016175
21,0.000474203675975549,0.00735883088464944,0.0401901493986841,0.000295752512653711,0.445382696640955,0.0588041516830011,1.48817189028101,NA,"ajuste_por_lambda_max",0.105121699522059,0.801333757660202,0.306905554346599,0.801333757660202,0.306905554346599,0.105121699522059
22,0.000472046761995595,0.00722948508972523,0.0401892328257365,0.000290547459481158,0.413672513172704,0.0587608362150627,1.48822863660044,NA,"ajuste_por_lambda_max",0.105209968424771,0.801422875442713,0.307173390435271,0.801422875442713,0.307173390435271,0.105209968424771
23,0.000469963714107175,0.00711149807636377,0.0401883504604103,0.000285799376991441,0.383781616771281,0.0587189001843713,1.48828326752327,NA,"ajuste_por_lambda_max",0.105289981322119,0.801513495963577,0.307437594302895,0.801513495963577,0.307437594302895,0.105289981322119
24,0.000467946926194812,0.00700385028828969,0.0401875009564686,0.000281467240159605,0.355742828128493,0.0586782583239649,1.48833586612715,NA,"ajuste_por_lambda_max",0.105362248099971,0.801605541841857,0.307698336230861,0.801605541841857,0.307698336230861,0.105362248099971
25,0.000465989663312621,0.00690559566295776,0.0401866830425191,0.000277512984127078,0.329561265778214,0.0586388303999703,1.48838651087964,NA,"ajuste_por_lambda_max",0.105427247897085,0.801698939543134,0.30795577690957,0.801698939543134,0.30795577690957,0.105427247897085
26,0.000464085961023924,0.00681585929845564,0.0401858955288259,0.000273901409706915,0.305217692399893,0.0586005411712149,1.48843527521413,NA,"ajuste_por_lambda_max",0.105485430951858,0.801793619183462,0.308210067991214,0.801793619183462,0.308210067991214,0.105485430951858
27,0.000462230536389864,0.00673383474036565,0.040185137277972,0.000270600073448771,0.282672141426016,0.0585633201595779,1.48848222934444,NA,"ajuste_por_lambda_max",0.105537220338118,0.801889514342547,0.308461352611067,0.801889514342547,0.308461352611067,0.105537220338118
28,0.000460418709260237,0.00665878094758741,0.0401844072236008,0.000267579165210607,0.26186761576172,0.0585271011202542,1.48852743910252,NA,"ajuste_por_lambda_max",0.10558301359661,0.801986561885759,0.308709765878795,0.801986561885759,0.308709765878795,0.10558301359661
29,0.000458646332671782,0.0065900190041245,0.0401837043580478,0.000264811375375655,0.24273369026874,0.0584918218573999,1.48857096670264,NA,"ajuste_por_lambda_max",0.10562318426853,0.802084701794808,0.308955435341741,0.802084701794808,0.308955435341741,0.10562318426853
30,0.000456909731300976,0.00652692864704444,0.0401830277161321,0.000262271754725403,0.225189888583579,0.0584574243855468,1.4886128717437,NA,"ajuste_por_lambda_max",0.10565808333695,0.802183877006685,0.309198481421531,0.802183877006685,0.309198481421531,0.10565808333695
31,0.000455205647039074,0.00646894467952059,0.0401823763843133,0.000259937569921798,0.209148744980063,0.0584238540559806,1.48865321064084,NA,"ajuste_por_lambda_max",0.105688040581708,0.802284033260554,0.309439017825478,0.802284033260554,0.309439017825478,0.105688040581708
32,0.000453531190863746,0.0064155533333847,0.0401817495018257,0.000257788156957667,0.19451850009514,0.0583910595448422,1.48869203655397,NA,"ajuste_por_lambda_max",0.105713365852966,0.802385118952343,0.30967715193435,0.802385118952343,0.30967715193435,0.105713365852966
33,0.00045188380027869,0.00636628863903024,0.0401811462407321,0.000255804774815586,0.181205408002176,0.0583589928132386,1.48872940062194,NA,"ajuste_por_lambda_max",0.105734350268351,0.802487084996681,0.30991298516776,0.802487084996681,0.30991298516776,0.105734350268351
34,0.00045026120167743,0.00632072885254114,0.0401805658177872,0.000253970461675916,0.169115655364562,0.0583276088016006,1.48876535122688,NA,"ajuste_por_lambda_max",0.105751267338224,0.80258988469585,0.310146613328341,0.80258988469585,0.310146613328341,0.105751267338224
35,0.000448661377059964,0.00627849298132428,0.0401800074804122,0.000252269894955325,0.158156911675404,0.0582968653173476,1.48879993486189,NA,"ajuste_por_lambda_max",0.105764374023457,0.80269347361548,0.310378126926075,0.80269347361548,0.310378126926075,0.105764374023457
36,0.000447082534599293,0.00623923744110018,0.0401794705162312,0.00025068925680845,0.148239541107884,0.0582667227623842,1.48883319553958,NA,"ajuste_por_lambda_max",0.10577391172973,0.802797809466663,0.310607611483764,0.802797809466663,0.310607611483764,0.10577391172973
37,0.000445523082611223,0.00620265286899852,0.0401789542400802,0.000249216105790594,0.139277513022638,0.0582371440736069,1.48886517559598,NA,"ajuste_por_lambda_max",0.105780107242192,0.802902851994217,0.310835147824838,0.802902851994217,0.310835147824838,0.105780107242192
38,0.000443981606534286,0.00616846111024384,0.0401784579987396,0.00024783925563479,0.131189050903546,0.0582080943199111,1.48889591539668,NA,"ajuste_por_lambda_max",0.105783173604045,0.803008562870776,0.311060812344397,0.803008562870776,0.311060812344397,0.105783173604045
39,0.000442456848570636,0.00613641238945462,0.0401779811664397,0.000246548661413015,0.123897060870816,0.0581795408598395,1.48892545361461,NA,"ajuste_por_lambda_max",0.105783310942433,0.803114905596461,0.311284677264529,0.803114905596461,0.311284677264529,0.105783310942433
40,0.000440947689680189,0.00610628267214649,0.0401775231427758,0.000245335313376496,0.117329377201578,0.0581514531879745,1.48895382735858,NA,"ajuste_por_lambda_max",0.105780707244796,0.803221845403844,0.311506810874772,0.803221845403844,0.311506810874772,0.105780707244796
41,0.000439453133655541,0.00607787121750992,0.0401770833544911,0.000244191138523758,0.111418859849173,0.0581238026061691,1.48898107206236,NA,"ajuste_por_lambda_max",0.105775539088662,0.803329349167952,0.311727277758577,0.803329349167952,0.311727277758577,0.105775539088662
42,0.000437972293036601,0.00605099831992375,0.0401766612439098,0.000243108909687043,0.10610337685065,0.0580965624064083,1.48900722220064,NA,"ajuste_por_lambda_max",0.105767972327661,0.803437385321063,0.311946139006591,0.803437385321063,0.311946139006591,0.105767972327661
43,0.000436504376652527,0.00602550323388496,0.0401762562855805,0.000242082162174156,0.101325696233666,0.0580697071276983,1.48903231025761,NA,"ajuste_por_lambda_max",0.105758162736411,0.803545923772028,0.312163452417477,0.803545923772028,0.312163452417477,0.105758162736411
44,0.000435048678601561,0.00600124227493054,0.0401758679663982,0.000241105117271977,0.0970333144212756,0.0580432134649721,1.48905636795792,NA,"ajuste_por_lambda_max",0.105746256616716,0.803654935829953,0.312379272687108,0.803654935829953,0.312379272687108,0.105746256616716
45,0.000433604568503662,0.00597808708770877,0.0401754957992017,0.000240172612679506,0.0931782353972665,0.0580170590913589,1.48907942542397,NA,"ajuste_por_lambda_max",0.105732391367417,0.803764394131926,0.312593651586643,0.803764394131926,0.312593651586643,0.105732391367417
46,0.000432171482877446,0.0059559230713588,0.0401751393063186,0.000239280039089557,0.0897167218207559,0.0579912237033627,1.48910151219494,NA,"ajuste_por_lambda_max",0.10571669602006,0.803874272574666,0.312806638130288,0.803874272574666,0.312806638130288,0.10571669602006
47,0.000430748917512418,0.00593464795186517,0.0401747980368181,0.0002384232828858,0.0866090248074302,0.0579656874853493,1.4891226561576,NA,"ajuste_por_lambda_max",0.105699291742449,0.803984546249815,0.31301827873319,0.803984546249815,0.31301827873319,0.105699291742449
48,0.000429336420720125,0.00591417049081228,0.0401744715514906,0.000237598674133803,0.0838191089042666,0.0579404324431209,1.48914288447659,NA,"ajuste_por_lambda_max",0.105680292311983,0.804095191382759,0.313228617360217,0.804095191382759,0.313228617360217,0.105680292311983
49,0.000427933587363676,0.00589440932005791,0.0401741594245405,0.000236802939737504,0.0813143740339932,0.0579154418007294,1.48916222348923,NA,"ajuste_por_lambda_max",0.105659804560619,0.804206185274717,0.313437695665984,0.804206185274717,0.313437695665984,0.105659804560619
50,0.00042654005357505,0.00587529189206499,0.0401738612505239,0.000236033161278147,0.079065382637662,0.0578906994051192,1.48918069827545,NA,"ajuste_por_lambda_max",0.105637928793135,0.804317506247961,0.313645553126714,0.804317506247961,0.313645553126714,0.105637928793135
51,0.000425155492080392,0.00585675353602851,0.04017357663362,0.000235286737003866,0.0770455975634562,0.0578661905159055,1.48919833332223,NA,"ajuste_por_lambda_max",0.10561475918031,0.80442913359402,0.313852227164455,0.80442913359402,0.313852227164455,0.10561475918031
52,0.000423779608063691,0.0058387366104325,0.0401733051938055,0.00023456134779715,0.0752311304723067,0.0578419012062392,1.48921515214087,NA,"ajuste_por_lambda_max",0.105590384128518,0.804541047524653,0.314057753263991,0.804541047524653,0.314057753263991,0.105590384128518
53,0.000422412135505922,0.00582118974320391,0.0401730465657371,0.000233854926621722,0.0736005048760657,0.0578178182939373,1.48923117733591,NA,"ajuste_por_lambda_max",0.10556488662715,0.80465322912549,0.31426216508297,0.80465322912549,0.31426216508297,0.10556488662715
54,0.000421052833945,0.00580406715122714,0.0401728003884675,0.000233165631107509,0.0721344347772914,0.0577939298005568,1.48924643124225,NA,"ajuste_por_lambda_max",0.105538344575186,0.80476566031218,0.314465494555605,0.80476566031218,0.314465494555605,0.105538344575186
55,0.000419701485608204,0.00578732803158101,0.040172566318092,0.000232491819153241,0.0708156178220623,0.0577702243705726,1.48926093514131,NA,"ajuste_por_lambda_max",0.105510831088189,0.804878323788879,0.314667771990286,0.804878323788879,0.314667771990286,0.105510831088189
56,0.000418357892873281,0.00577093601744103,0.0401723440282074,0.000231832027057414,0.0696285445453674,0.0577466911847307,1.4892747092324,NA,"ajuste_por_lambda_max",0.105482414786863,0.804991203009016,0.314869026161556,0.804991203009016,0.314869026161556,0.105482414786863
57,0.000417021876020637,0.00575485869218682,0.0401721331902282,0.000231184949873471,0.0685593233443511,0.0577233202150228,1.48928777385227,NA,"ajuste_por_lambda_max",0.105453160068293,0.805104282138175,0.315069284396742,0.805104282138175,0.315069284396742,0.105453160068293
58,0.000415693271243687,0.00573906715581511,0.0401719334938212,0.000230549424099978,0.0675955198170808,0.0577001022669565,1.48930014820872,NA,"ajuste_por_lambda_max",0.105423127360926,0.80521754601893,0.31526857265744,0.80521754601893,0.31526857265744,0.105423127360926
59,0.00041437192888626,0.00572353563826349,0.0401717446364535,0.000229924412077962,0.0667260101054596,0.0576770287024541,1.48931185102814,NA,"ajuste_por_lambda_max",0.105392373364227,0.805330980137629,0.315466915616365,0.805330980137629,0.315466915616365,0.105392373364227
60,0.000413057711881848,0.00570824115477753,0.0401715663258264,0.000229308988152957,0.0659408473180196,0.0576540912662492,1.48932290040455,NA,"ajuste_por_lambda_max",0.105360951273954,0.805444570592929,0.315664336729666,0.805444570592929,0.315664336729666,0.105360951273954
61,0.000411750494370983,0.0056931631988993,0.0401713982739261,0.000228702326301443,0.0652311412177489,0.0576312826012683,1.48933331416812,NA,"ajuste_por_lambda_max",0.105328910993916,0.805558304066039,0.315860858305064,0.805558304066039,0.315860858305064,0.105328910993916
62,0.000410450160476505,0.00567828346909359,0.0401712402096985,0.000228103689215719,0.0645889479366446,0.0576085953693458,1.48934310909966,NA,"ajuste_por_lambda_max",0.105296299335008,0.805672167792534,0.316056501565995,0.805672167792534,0.316056501565995,0.105296299335008
63,0.000409156603217906,0.00566358562541268,0.0401710918643688,0.000227512418440171,0.0640071718741015,0.0575860229980542,1.48935230184019,NA,"ajuste_por_lambda_max",0.105263160202292,0.805786149535713,0.316251286712088,0.805786149535713,0.316251286712088,0.105263160202292
64,0.000407869723549582,0.00564905507298017,0.0401709529771648,0.0002269279257021,0.0634794764827182,0.0575635594117183,1.4893609085362,NA,"ajuste_por_lambda_max",0.10522953477085,0.805900237561347,0.316445232976068,0.805900237561347,0.316445232976068,0.10522953477085
65,0.000406589429508131,0.00563467876938656,0.0401708233000879,0.000226349685197784,0.0630002037154661,0.0575411987534032,1.48936894454392,NA,"ajuste_por_lambda_max",0.105195461651066,0.806014420613776,0.316638358677386,0.806014420613776,0.316638358677386,0.105195461651066
66,0.000405315635456122,0.00562044505339738,0.0401707025846098,0.000225777226633168,0.0625643024293519,0.0575189357245644,1.48937642525356,NA,"ajuste_por_lambda_max",0.105160977043981,0.806128687893304,0.316830681272764,0.806128687893304,0.316830681272764,0.105160977043981
67,0.000404048261411841,0.0056063434926531,0.0401705905955461,0.000225210129181372,0.0621672634336815,0.0574967653198562,1.48938336522957,NA,"ajuste_por_lambda_max",0.105126114887311,0.806243029034743,0.317022217403749,0.806243029034743,0.317022217403749,0.105126114887311
68,0.000402787232454281,0.00559236474826932,0.0401704871012849,0.000224648015986033,0.0618050616742472,0.0574746829843379,1.48938977881604,NA,"ajuste_por_lambda_max",0.105090906992691,0.806357434087142,0.317212982941591,0.806357434087142,0.317212982941591,0.105090906992691
69,0.000401532478195463,0.00557850045448609,0.040170391880373,0.000224090549361545,0.0614741036691452,0.0574526840024271,1.48939567972846,NA,"ajuste_por_lambda_max",0.10505538317467,0.806471893494548,0.31740299302947,0.806471893494548,0.31740299302947,0.10505538317467
70,0.000400283932311836,0.0055647431116998,0.0401703047118156,0.000223537426439957,0.0611711824239382,0.0574307648284132,1.48940108165489,NA,"ajuste_por_lambda_max",0.10501957137194,0.806586398077806,0.317592262122328,0.806586398077806,0.317592262122328,0.10501957137194
71,0.000399041532128534,0.00555108599140294,0.0401702253844885,0.000222988375403333,0.0608934341389894,0.0574089214266708,1.48940599767246,NA,"ajuste_por_lambda_max",0.104983497761295,0.806700939017279,0.317780804024352,0.806700939017279,0.317780804024352,0.104983497761295
72,0.000397805218249803,0.0055375230517043,0.0401701536933417,0.000222443152067384,0.060638302092902,0.0573871503047112,1.48941044048271,NA,"ajuste_por_lambda_max",0.104947186864715,0.806815507836501,0.317968631924348,0.806815507836501,0.317968631924348,0.104947186864715
73,0.000396574934230739,0.00552404886225831,0.0401700894443146,0.00022190153689168,0.0604035031298957,0.0573654481259838,1.48941442210688,NA,"ajuste_por_lambda_max",0.104910661650017,0.80693009638667,0.318155758429053,0.80693009638667,0.318155758429053,0.104910661650017
74,0.000395350626285333,0.0055106585375531,0.0401700324357275,0.000221363332195727,0.0601869981409697,0.0573438119389585,1.48941795503903,NA,"ajuste_por_lambda_max",0.104873943625445,0.807044696831958,0.318342195594571,0.807044696831958,0.318342195594571,0.104873943625445
75,0.000394132243027399,0.00549734767763329,0.0401699824797842,0.000220828359895812,0.0599869657853772,0.0573222392290854,1.48942105091347,NA,"ajuste_por_lambda_max",0.104837052928578,0.807159301635532,0.318527954955905,0.807159301635532,0.318527954955905,0.104837052928578
76,0.00039291973523946,0.00548411231541467,0.0401699393942595,0.000220296459341519,0.0598017778503766,0.0573007269752214,1.48942372101987,NA,"ajuste_por_lambda_max",0.104800008409875,0.807273903546351,0.318713047554906,0.807273903546351,0.318713047554906,0.104800008409875
77,0.000391713055667238,0.00547094886986313,0.0401699030000225,0.000219767485420485,0.0596299795533832,0.0572792728898406,1.48942597645665,NA,"ajuste_por_lambda_max",0.104762827711182,0.807388495586617,0.318897483966578,0.807388495586617,0.318897483966578,0.104762827711182
78,0.000390512158836708,0.00545785410438095,0.0401698731213439,0.000219241306887789,0.0594702701355942,0.0572578748704898,1.48942782811195,NA,"ajuste_por_lambda_max",0.104725527339529,0.807503071039865,0.319081274323876,0.807503071039865,0.319081274323876,0.104725527339529
79,0.000389317000891061,0.00544482508981595,0.040169849592303,0.000218717804914304,0.0593214858609574,0.0572365306614791,1.48942928626651,NA,"ajuste_por_lambda_max",0.104688122736465,0.807617623439654,0.319264428341081,0.807617623439654,0.319264428341081,0.104688122736465
80,0.000388127539445117,0.00543185917157444,0.0401698322460405,0.000218196871706262,0.0591825857755588,0.0572152384988319,1.48943036125965,NA,"ajuste_por_lambda_max",0.104650628343216,0.807732146558847,0.319446955335883,0.807732146558847,0.319446955335883,0.104650628343216
81,0.000386943733455774,0.0054189539403835,0.0401698209221166,0.000217678409370403,0.059052637608004,0.0571939963471801,1.48943106303325,NA,"ajuste_por_lambda_max",0.104613057661926,0.807846634399412,0.319628864250157,0.807846634399412,0.319628864250157,0.104613057661926
82,0.000385765543106067,0.00540610720628775,0.0401698154621451,0.000217162328845152,0.05893080695017,0.0571728028381442,1.48943140140231,NA,"ajuste_por_lambda_max",0.104575423313186,0.807961081182743,0.319810163669589,0.807961081182743,0.319810163669589,0.104575423313186
83,0.000384592929701762,0.00539331697552247,0.0401698157186126,0.000216648549018803,0.0588163456657644,0.057151656282476,1.48943138550833,NA,"ajuste_por_lambda_max",0.104537737090114,0.808075481340454,0.319990861842174,0.808075481340454,0.319990861842174,0.104537737090114
84,0.000383425855578557,0.00538058142993572,0.0401698215380869,0.000216136995811662,0.0587085833226697,0.0571305554055883,1.48943102485993,NA,"ajuste_por_lambda_max",0.104500010009147,0.808189829505665,0.320170966695708,0.808189829505665,0.320170966695708,0.104500010009147
85,0.000382264284019558,0.00536789890868265,0.0401698327818945,0.000215627601551896,0.058606918263899,0.0571094988239512,1.48943032805136,NA,"ajuste_por_lambda_max",0.104462252357788,0.808304120504656,0.320350485854218,0.808304120504656,0.320350485854218,0.104462252357788
86,0.000381108179180734,0.00535526789192536,0.0401698493045465,0.000215120304204118,0.0585108105258008,0.0570884854116446,1.48942930409953,NA,"ajuste_por_lambda_max",0.104424473739454,0.808418349349001,0.320529426653555,0.808418349349001,0.320529426653555,0.104424473739454
87,0.000379957506024695,0.00534268698632709,0.0401698709721134,0.000214615046885149,0.0584197749788367,0.0570675140080497,1.48942796130517,NA,"ajuste_por_lambda_max",0.104386683115628,0.80853251122802,0.320707796156023,0.80853251122802,0.320707796156023,0.104386683115628
88,0.000378812230260739,0.00533015491212756,0.040169897650146,0.000214111777279587,0.0583333756146165,0.0570465836711124,1.48942630800147,NA,"ajuste_por_lambda_max",0.104348888845449,0.808646601501651,0.320885601164259,0.808646601501651,0.320885601164259,0.104348888845449
89,0.000377672318291306,0.00531767049163184,0.0401699292082076,0.000213610447201426,0.0582512201386184,0.0570256934697399,1.48942435227314,NA,"ajuste_por_lambda_max",0.104311098722917,0.808760615693636,0.321062848234291,0.808760615693636,0.321062848234291,0.104311098722917
90,0.000376537737163702,0.00530523263895,0.0401699655221898,0.000213111012193818,0.0581729552241214,0.0570048424438844,1.48942210181286,NA,"ajuste_por_lambda_max",0.104273320011849,0.808874549485034,0.321239543687886,0.808874549485034,0.321239543687886,0.104273320011849
91,0.000375408454526537,0.00529284035084822,0.0401700064641806,0.000212613431107449,0.0580982627879532,0.0569840300441796,1.48941956454923,NA,"ajuste_por_lambda_max",0.104235559478706,0.808988398708071,0.321415693624216,0.808988398708071,0.321415693624216,0.104235559478706
92,0.000374284438590751,0.00528049269859153,0.0401700519184714,0.000212117665857531,0.0580268554700514,0.0569632553085962,1.48941674765466,NA,"ajuste_por_lambda_max",0.104197823423455,0.809102159340232,0.321591303930837,0.809102159340232,0.321591303930837,0.104197823423455
93,0.000373165658093953,0.00526818882065941,0.040170101763743,0.000211623681036502,0.0579584743156072,0.0569425178588999,1.48941365864944,NA,"ajuste_por_lambda_max",0.104160117708534,0.809215827498692,0.32176638029413,0.809215827498692,0.32176638029413,0.104160117708534
94,0.000372052082268696,0.0052559279162477,0.0401701558894879,0.000211131443739581,0.057892884917458,0.0569218169737817,1.48941030438393,NA,"ajuste_por_lambda_max",0.104122447786089,0.809329399434948,0.32194092820908,0.809329399434948,0.32194092820908,0.104122447786089
95,0.000370943680813286,0.00524370923945889,0.0401702141843495,0.000210640923269516,0.0578298752760995,0.0569011520883503,1.48940669176119,NA,"ajuste_por_lambda_max",0.104084818723533,0.809442871529752,0.322114952988601,0.809442871529752,0.322114952988601,0.104084818723533
96,0.00036984042386563,0.00523153209411285,0.0401702765339707,0.000210152090916856,0.0577692535925507,0.0568805228904106,1.48940282787034,NA,"ajuste_por_lambda_max",0.104047235227573,0.809556240288247,0.322288459772286,0.809556240288247,0.322288459772286,0.104047235227573
97,0.000368742281979568,0.00521939582910679,0.0401703428381188,0.000209664919863067,0.0577108455290749,0.0568599287192891,1.48939871892522,NA,"ajuste_por_lambda_max",0.104009701666776,0.809669502335312,0.322461453534675,0.809669502335312,0.322461453534675,0.104009701666776
98,0.000367649226102862,0.00520729983425759,0.0401704129921168,0.000209179384915909,0.0576544931653012,0.0568393693203989,1.48939437141521,NA,"ajuste_por_lambda_max",0.103972222092753,0.809782654411173,0.322633939093144,0.809782654411173,0.322633939093144,0.103972222092753
99,0.000366561227557645,0.00519524353658401,0.0401704868958344,0.000208695462407016,0.0576000527550252,0.0568188442727529,1.48938979154793,NA,"ajuste_por_lambda_max",0.103934800260062,0.809895693367166,0.322805921115285,0.809895693367166,0.322805921115285,0.103934800260062
100,0.000365478258022342,0.00518322639697225,0.0401705644495057,0.000208213130035953,0.0575473936970761,0.0567983534446922,1.48938498550848,NA,"ajuste_por_lambda_max",0.103897439644906,0.8100086161617,0.322977404125928,0.8100086161617,0.322977404125928,0.103897439644906
